0 512.085 511.999 640 512 512 512 
1 512.085 511.998 640 512 512 511.997 
2 513.686 511.995 642.307 512 512.087 511.998 
3 510.395 512.004 637.292 512 511.996 511.997 
4 511.985 512 640.031 512 511.99 511.997 
5 512.093 512 640.071 512 511.991 511.997 
6 512.099 512 640.058 512 511.992 511.997 
7 512.098 512 640.047 512 511.993 511.997 
8 512.097 512 640.038 512 511.994 511.997 
9 512.096 512 640.03 512 511.995 511.997 
10 512.095 512 640.024 512 511.995 511.997 
11 512.094 512 640.02 512 511.996 511.997 
12 512.093 512 640.016 512 511.996 511.997 
13 512.092 512 640.013 512 511.997 511.997 
14 512.091 512 640.01 512 511.997 511.997 
15 512.09 512 640.008 512 511.997 511.997 
16 512.09 512 640.007 512 511.998 511.997 
17 512.089 512 640.005 512 511.998 511.997 
18 512.089 512 640.004 512 511.998 511.998 
19 512.089 512 640.003 512 511.998 511.998 
20 512.088 512 640.003 512 511.999 511.998 
21 512.088 512 640.002 512 511.999 511.998 
22 512.088 512 640.002 512 511.999 511.998 
23 512.087 512 640.001 512 511.999 511.998 
24 512.087 512 640.001 512 511.999 511.998 
25 512.087 512 640.001 512 511.999 511.998 
26 512.087 512 640.001 512 511.999 511.998 
27 512.087 512 640.001 512 511.999 511.998 
28 512.087 512 640 512 511.999 511.998 
29 512.087 512 640 512 511.999 511.998 
30 512.086 512 640 512 511.999 511.998 
31 512.086 512 640 512 512 511.998 
32 512.086 512 640 512 512 511.998 
33 512.086 512 640 512 512 511.998 
34 512.086 512 640 512 512 511.998 
35 512.086 512 640 512 512 511.998 
36 512.086 512 640 512 512 511.998 
37 512.086 512 640 512 512 511.998 
38 512.086 512 640 512 512 511.998 
39 512.086 512 640 512 512 511.998 
40 512.086 512 640 512 512 511.998 
41 512.086 512 640 512 512 511.998 
42 512.086 512 640 512 512 511.998 
43 512.086 512 640 512 512 511.998 
44 512.086 512 640 512 512 511.998 
45 512.086 512 640 512 512 511.998 
46 512.086 512 640 512 512 511.998 
47 512.086 512 640 512 512 511.998 
48 512.086 512 640 512 512 511.998 
49 512.086 512 640 512 512 511.998 
50 512.086 512 640 512 512 511.998 
51 512.086 512 640 512 512 511.998 
52 512.086 512 640 512 512 511.998 
53 512.086 512 640 512 512 511.998 
54 512.086 512 640 512 512 511.999 
55 512.086 512 640 512 512 511.999 
56 512.086 512 640 512 512 511.999 
57 512.086 512 640 512 512 511.999 
58 512.086 512 640 512 512 511.999 
59 512.086 512 640 512 512 511.999 
60 512.086 512 640 512 512 511.999 
61 512.086 512 640 512 512 511.999 
62 512.086 512 640 512 512 511.999 
63 512.086 512 640 512 512 511.999 
64 512.086 512 640 512 512 511.999 
65 512.086 512 640 512 512 511.999 
66 512.086 512 640 512 512 511.999 
67 512.086 512 640 512 512 511.999 
68 512.086 512 640 512 512 511.999 
69 512.086 512 640 512 512 511.999 
70 512.086 512 640 512 512 511.999 
71 512.086 512 640 512 512 511.999 
72 512.086 512 640 512 512 511.999 
73 512.086 512 640 512 512 511.999 
74 512.086 512 640 512 512 511.999 
75 512.086 512.002 640 512 512 511.999 
76 512.086 512.006 640 512 512 511.999 
77 512.086 512.01 640 512.001 512 511.999 
78 512.086 512.014 640 512.001 512 511.999 
79 512.086 512.019 640 512.001 512 511.999 
80 512.086 512.023 640 512.002 512 511.999 
81 512.086 512.026 640 512.002 512 511.999 
82 512.086 512.03 640 512.002 512 511.999 
83 512.086 512.034 640 512.003 512 511.999 
84 512.086 512.038 640 512.003 512 511.999 
85 512.086 512.042 640 512.004 512 511.999 
86 512.086 512.046 640 512.004 512 511.999 
87 512.086 512.051 640 512.005 512 511.999 
88 512.086 512.055 640 512.005 512 511.999 
89 512.086 512.059 640 512.006 512 511.999 
90 512.086 512.064 640 512.006 512 511.999 
91 512.086 512.069 640 512.007 512 511.999 
92 512.086 512.074 640 512.007 512 511.999 
93 512.086 512.08 640 512.008 512 511.999 
94 512.086 512.086 640 512.008 512 511.999 
95 512.087 512.092 640 512.009 512 511.999 
96 512.087 512.099 640 512.009 512.001 511.999 
97 512.087 512.106 640 512.01 512.001 511.999 
98 512.087 512.114 640 512.011 512.001 511.999 
99 471.819 512.11 641.189 512.012 513.344 511.999 
