# record data: step_count | foot_step (x y)
0 0 0.037 
1 0 0.037 
2 0 0.037 
3 0 0.037 
4 0 0.037 
5 0 0.037 
6 0 0.037 
7 0 0.037 
8 0 0.037 
9 0 0.037 
10 0 0.037 
11 0 0.037 
12 0 0.037 
13 0 0.037 
14 0 0.037 
15 0 0.037 
16 0 0.037 
17 0 0.037 
18 0 0.037 
19 0 0.037 
20 0 0.037 
21 0 0.037 
22 0 0.037 
23 0 0.037 
24 0 0.037 
25 0 0.037 
26 0 0.037 
27 0 0.037 
28 0 0.037 
29 0 0.037 
30 0 0.037 
31 0 0.037 
32 0 0.037 
33 0 0.037 
34 0 0.037 
35 0 0.037 
36 0 0.037 
37 0 0.037 
38 0 0.037 
39 0 0.037 
40 0 0.037 
41 0 0.037 
42 0 0.037 
43 0 0.037 
44 0 0.037 
45 0 0.037 
46 0 0.037 
47 0 0.037 
48 0 0.037 
49 0 0.037 
50 0 0.037 
51 0 0.037 
52 0 0.037 
53 0 0.037 
54 0 0.037 
55 0 0.037 
56 0 0.037 
57 0 0.037 
58 0 0.037 
59 0 0.037 
60 0 0.037 
61 0 0.037 
62 0 0.037 
63 0 0.037 
64 0 0.037 
65 0 0.037 
66 0 0.037 
67 0 0.037 
68 0 0.037 
69 0 0.037 
70 0 0.037 
71 0 0.037 
72 0 0.037 
73 0 0.037 
74 0 0.037 
75 0 0.037 
76 0 0.037 
77 0 0.037 
78 0 0.037 
79 0 0.037 
80 0 0.074 
81 0 0.074 
82 0 0.074 
83 0 0.074 
84 0 0.074 
85 0 0.074 
86 0 0.074 
87 0 0.074 
88 0 0.074 
89 0 0.074 
90 0 0.074 
91 0 0.074 
92 0 0.074 
93 0 0.074 
94 0 0.074 
95 0 0.074 
96 0 0.074 
97 0 0.074 
98 0 0.074 
99 0 0.074 
100 0 0.074 
101 0 0.074 
102 0 0.074 
103 0 0.074 
104 0 0.074 
105 0 0.074 
106 0 0.074 
107 0 0.074 
108 0 0.074 
109 0 0.074 
110 0 0.074 
111 0 0.074 
112 0 0.074 
113 0 0.074 
114 0 0.074 
115 0 0.074 
116 0 0.074 
117 0 0.074 
118 0 0.074 
119 0 0.074 
120 0 0.074 
121 0 0.074 
122 0 0.074 
123 0 0.074 
124 0 0.074 
125 0 0.074 
126 0 0.074 
127 0 0.074 
128 0 0.074 
129 0 0.074 
130 0 0.074 
131 0 0.074 
132 0 0.074 
133 0 0.074 
134 0 0.074 
135 0 0.074 
136 0 0.074 
137 0 0.074 
138 0 0.074 
139 0 0.074 
140 0 0.074 
141 0 0.074 
142 0 0.074 
143 0 0.074 
144 0 0.074 
145 0 0.074 
146 0 0.074 
147 0 0.074 
148 0 0.074 
149 0 0.074 
150 0 0.074 
151 0 0.074 
152 0 0.074 
153 0 0.074 
154 0 0.074 
155 0 0.074 
156 0 0.074 
157 0 0.074 
158 0 0.074 
159 0 0.074 
160 0.03 0 
161 0.03 0 
162 0.03 0 
163 0.03 0 
164 0.03 0 
165 0.03 0 
166 0.03 0 
167 0.03 0 
168 0.03 0 
169 0.03 0 
170 0.03 0 
171 0.03 0 
172 0.03 0 
173 0.03 0 
174 0.03 0 
175 0.03 0 
176 0.03 0 
177 0.03 0 
178 0.03 0 
179 0.03 0 
180 0.03 0 
181 0.03 0 
182 0.03 0 
183 0.03 0 
184 0.03 0 
185 0.03 0 
186 0.03 0 
187 0.03 0 
188 0.03 0 
189 0.03 0 
190 0.03 0 
191 0.03 0 
192 0.03 0 
193 0.03 0 
194 0.03 0 
195 0.03 0 
196 0.03 0 
197 0.03 0 
198 0.03 0 
199 0.03 0 
200 0.03 0 
201 0.03 0 
202 0.03 0 
203 0.03 0 
204 0.03 0 
205 0.03 0 
206 0.03 0 
207 0.03 0 
208 0.03 0 
209 0.03 0 
210 0.03 0 
211 0.03 0 
212 0.03 0 
213 0.03 0 
214 0.03 0 
215 0.03 0 
216 0.03 0 
217 0.03 0 
