# record data: step_count | walking_pattern_position (x y z) | walking_pattern_velocity (x y z) | walking_pattern_zmp (x y)
0 0 0 0 0 0 0 -0 -8.74503e-05 
1 0 2.49718e-07 0 0 4.99665e-05 0 -0 -8.74503e-05 
2 0 1.00028e-06 0 0 0.000100218 0 -0 -8.74503e-05 
3 0 2.25599e-06 0 0 0.000151043 0 -0 -8.74503e-05 
4 0 4.02401e-06 0 0 0.000202729 0 -0 -8.74503e-05 
5 0 6.31443e-06 0 0 0.000255574 0 -0 -8.74503e-05 
6 0 9.14035e-06 0 0 0.000309878 0 -0 -8.74503e-05 
7 0 1.25179e-05 0 0 0.000365952 0 -0 -8.74503e-05 
8 0 1.64663e-05 0 0 0.000424116 0 -0 -8.74503e-05 
9 0 2.10083e-05 0 0 0.000484701 0 -0 -8.74503e-05 
10 0 2.61696e-05 0 0 0.000548056 0 -0 -8.74503e-05 
11 0 3.19798e-05 0 0 0.00061454 0 -0 -8.74503e-05 
12 0 3.84721e-05 0 0 0.000684533 0 -0 -8.74503e-05 
13 0 4.56835e-05 0 0 0.000758436 0 -0 -8.74503e-05 
14 0 5.36552e-05 0 0 0.00083667 0 -0 -8.74503e-05 
15 0 6.24328e-05 0 0 0.000919683 0 -0 -8.74503e-05 
16 0 7.20664e-05 0 0 0.00100795 0 -0 -8.74503e-05 
17 0 8.2611e-05 0 0 0.00110197 0 -0 -8.74503e-05 
18 0 9.41268e-05 0 0 0.00120228 0 -0 -8.74503e-05 
19 0 0.00010668 0 0 0.00130946 0 -0 -8.74503e-05 
20 0 0.000120341 0 0 0.00142412 0 -0 -8.74503e-05 
21 0 0.000135189 0 0 0.00154692 0 -0 -8.74503e-05 
22 0 0.000151309 0 0 0.00167854 0 -0 -8.74503e-05 
23 0 0.000168792 0 0 0.00181976 0 -0 -8.74503e-05 
24 0 0.000187739 0 0 0.00197136 0 -0 -8.74503e-05 
25 0 0.000208257 0 0 0.00213423 0 -0 -8.74503e-05 
26 0 0.000230464 0 0 0.00230928 0 -0 -8.74503e-05 
27 0 0.000254486 0 0 0.00249752 0 -0 -8.74503e-05 
28 0 0.000280462 0 0 0.00270002 0 -0 -8.74503e-05 
29 0 0.000308538 0 0 0.00291794 0 -0 -8.74503e-05 
30 0 0.000338876 0 0 0.00315253 0 -0 -8.74503e-05 
31 0 0.000371649 0 0 0.00340512 0 -0 -8.74503e-05 
32 0 0.000407043 0 0 0.00367716 0 -0 -8.74503e-05 
33 0 0.000445262 0 0 0.0039702 0 -0 -8.74503e-05 
34 0 0.000486523 0 0 0.00428591 0 -0 -8.74503e-05 
35 0 0.000531062 0 0 0.0046261 0 -0 -8.74503e-05 
36 0 0.000579133 0 0 0.00499271 0 -0 -8.74503e-05 
37 0 0.000631011 0 0 0.00538783 0 -0 -8.74503e-05 
38 0 0.000686992 0 0 0.00581373 0 -0 -8.74503e-05 
39 0 0.000747396 0 0 0.00627282 0 -0 -8.74503e-05 
40 0 0.000812567 0 0 0.00676774 0 -0 -8.74503e-05 
41 0 0.000882879 0 0 0.0073013 0 -0 -8.74503e-05 
42 0 0.000958732 0 0 0.00787657 0 -0 -8.74503e-05 
43 0 0.00104056 0 0 0.00849682 0 -0 -8.74503e-05 
44 0 0.00112883 0 0 0.00916559 0 -0 -8.74503e-05 
45 0 0.00122405 0 0 0.00988671 0 -0 -8.74503e-05 
46 0 0.00132675 0 0 0.0106643 0 -0 -8.74503e-05 
47 0 0.00143753 0 0 0.0115028 0 -0 -8.74503e-05 
48 0 0.00155703 0 0 0.0124069 0 -0 -8.74503e-05 
49 0 0.00168591 0 0 0.013382 0 -0 -8.74503e-05 
50 0 0.00182492 0 0 0.0144334 0 -0 -8.74503e-05 
51 0 0.00197485 0 0 0.0155673 0 -0 -8.74503e-05 
52 0 0.00213656 0 0 0.0167901 0 -0 -8.74503e-05 
53 0 0.00231097 0 0 0.0181088 0 -0 -8.74503e-05 
54 0 0.00249908 0 0 0.0195309 0 -0 -8.74503e-05 
55 0 0.00270196 0 0 0.0210645 0 -0 -8.74503e-05 
56 0 0.00292077 0 0 0.0227185 0 -0 -8.74503e-05 
57 0 0.00315676 0 0 0.0245021 0 -0 -8.74503e-05 
58 0 0.00341128 0 0 0.0264257 0 -0 -8.74503e-05 
59 0 0.00368578 0 0 0.0285003 0 -0 -8.74503e-05 
60 0 0.00398183 0 0 0.0307376 0 -0 -8.74503e-05 
61 0 0.00430112 0 0 0.0331504 0 -0 -8.74503e-05 
62 0 0.00464547 0 0 0.0357526 0 -0 -8.74503e-05 
63 0 0.00501685 0 0 0.0385589 0 -0 -8.74503e-05 
64 0 0.00541738 0 0 0.0415854 0 -0 -8.74503e-05 
65 0 0.00584935 0 0 0.0448495 0 -0 -8.74503e-05 
66 0 0.00631522 0 0 0.0483697 0 -0 -8.74503e-05 
67 0 0.00681766 0 0 0.0521661 0 -0 -8.74503e-05 
68 0 0.00735954 0 0 0.0562604 0 -0 -8.74503e-05 
69 0 0.00794394 0 0 0.060676 0 -0 -8.74503e-05 
70 0 0.00857421 0 0 0.0654382 0 -0 -8.74503e-05 
71 0 0.00925395 0 0 0.070574 0 -0 -8.74503e-05 
72 0 0.00998703 0 0 0.0761129 0 -0 -8.74503e-05 
73 0 0.0107776 0 0 0.0820865 0 -0 -8.74503e-05 
74 0 0.0116303 0 0 0.0885289 0 -0 -8.74503e-05 
75 0 0.0125499 0 0 0.0954769 0 -0 -8.74503e-05 
76 0 0.0135417 0 0 0.10297 0 -0 -8.74503e-05 
77 0 0.0146113 0 0 0.111051 0 -0 -8.74503e-05 
78 0 0.0157648 0 0 0.119767 0 -0 -8.74503e-05 
79 0 0.0170089 0 0 0.129166 0 -0 -8.74503e-05 
80 0 0.0183506 0 0 0.139304 0 -7.14827e-05 0.0369633 
81 2.04122e-07 0.0196918 0 4.08431e-05 0.129067 0 -7.14827e-05 0.0369633 
82 8.17637e-07 0.0209344 0 8.19194e-05 0.119567 0 -7.14827e-05 0.0369633 
83 1.84406e-06 0.0220854 0 0.000123464 0.11075 0 -7.14827e-05 0.0369633 
84 3.28926e-06 0.0231515 0 0.000165713 0.102565 0 -7.14827e-05 0.0369633 
85 5.16147e-06 0.0241387 0 0.000208908 0.0949663 0 -7.14827e-05 0.0369633 
86 7.4714e-06 0.0250526 0 0.000253297 0.0879098 0 -7.14827e-05 0.0369633 
87 1.02322e-05 0.0258985 0 0.000299132 0.0813554 0 -7.14827e-05 0.0369633 
88 1.34597e-05 0.0266813 0 0.000346676 0.0752656 0 -7.14827e-05 0.0369633 
89 1.71723e-05 0.0274053 0 0.000396199 0.0696057 0 -7.14827e-05 0.0369633 
90 2.13913e-05 0.0280747 0 0.000447986 0.0643433 0 -7.14827e-05 0.0369633 
91 2.61406e-05 0.0286934 0 0.00050233 0.0594483 0 -7.14827e-05 0.0369633 
92 3.14474e-05 0.0292648 0 0.000559544 0.0548928 0 -7.14827e-05 0.0369633 
93 3.73421e-05 0.0297923 0 0.000619952 0.0506509 0 -7.14827e-05 0.0369633 
94 4.38583e-05 0.0302788 0 0.000683902 0.0466982 0 -7.14827e-05 0.0369633 
95 5.10332e-05 0.0307271 0 0.000751757 0.0430122 0 -7.14827e-05 0.0369633 
96 5.89077e-05 0.0311399 0 0.000823906 0.0395718 0 -7.14827e-05 0.0369633 
97 6.7527e-05 0.0315193 0 0.00090076 0.0363574 0 -7.14827e-05 0.0369633 
98 7.69401e-05 0.0318677 0 0.000982758 0.0333507 0 -7.14827e-05 0.0369633 
99 8.72008e-05 0.032187 0 0.00107037 0.0305344 0 -7.14827e-05 0.0369633 
100 9.83678e-05 0.032479 0 0.00116409 0.0278925 0 -7.14827e-05 0.0369633 
101 0.000110505 0.0327454 0 0.00126446 0.0254099 0 -7.14827e-05 0.0369633 
102 0.000123681 0.0329876 0 0.00137206 0.0230725 0 -7.14827e-05 0.0369633 
103 0.000137972 0.0332072 0 0.00148749 0.0208668 0 -7.14827e-05 0.0369633 
104 0.000153459 0.0334054 0 0.00161141 0.0187802 0 -7.14827e-05 0.0369633 
105 0.000170231 0.0335832 0 0.00174454 0.0168009 0 -7.14827e-05 0.0369633 
106 0.000188383 0.0337417 0 0.00188762 0.0149175 0 -7.14827e-05 0.0369633 
107 0.000208019 0.0338818 0 0.00204149 0.0131194 0 -7.14827e-05 0.0369633 
108 0.000229252 0.0340044 0 0.00220702 0.0113962 0 -7.14827e-05 0.0369633 
109 0.000252202 0.03411 0 0.00238515 0.00973811 0 -7.14827e-05 0.0369633 
110 0.000277 0.0341993 0 0.00257691 0.0081355 0 -7.14827e-05 0.0369633 
111 0.000303789 0.0342728 0 0.00278338 0.00657945 0 -7.14827e-05 0.0369633 
112 0.000332721 0.034331 0 0.00300575 0.00506103 0 -7.14827e-05 0.0369633 
113 0.000363961 0.0343742 0 0.00324528 0.00357148 0 -7.14827e-05 0.0369633 
114 0.000397688 0.0344025 0 0.00350335 0.00210221 0 -7.14827e-05 0.0369633 
115 0.000434094 0.0344163 0 0.00378142 0.000645034 0 -7.14827e-05 0.0369633 
116 0.000473388 0.0344154 0 0.00408109 -0.000808392 0 -7.14827e-05 0.0369633 
117 0.000515794 0.0344 0 0.00440406 -0.00226637 0 -7.14827e-05 0.0369633 
118 0.000561553 0.0343701 0 0.00475219 -0.00373767 0 -7.14827e-05 0.0369633 
119 0.000610928 0.0343253 0 0.00512746 -0.00523007 0 -7.14827e-05 0.0369633 
120 0.0006642 0.0342654 0 0.00553201 -0.00675228 0 -7.14827e-05 0.0369633 
121 0.000721673 0.0341901 0 0.00596815 -0.00831299 0 -7.14827e-05 0.0369633 
122 0.000783677 0.0340989 0 0.00643838 -0.00992124 0 -7.14827e-05 0.0369633 
123 0.000850563 0.0339914 0 0.00694537 -0.0115862 0 -7.14827e-05 0.0369633 
124 0.000922716 0.033867 0 0.00749204 -0.0133173 0 -7.14827e-05 0.0369633 
125 0.00100055 0.0337249 0 0.00808149 -0.0151247 0 -7.14827e-05 0.0369633 
126 0.0010845 0.0335642 0 0.00871709 -0.0170184 0 -7.14827e-05 0.0369633 
127 0.00117505 0.0333841 0 0.00940247 -0.0190087 0 -7.14827e-05 0.0369633 
128 0.00127273 0.0331837 0 0.0101416 -0.0211084 0 -7.14827e-05 0.0369633 
129 0.00137808 0.0329616 0 0.0109386 -0.0233279 0 -7.14827e-05 0.0369633 
130 0.00149171 0.0327167 0 0.011798 -0.0256812 0 -7.14827e-05 0.0369633 
131 0.00161426 0.0324474 0 0.0127249 -0.0281808 0 -7.14827e-05 0.0369633 
132 0.00174645 0.0321525 0 0.0137244 -0.0308417 0 -7.14827e-05 0.0369633 
133 0.00188901 0.03183 0 0.0148023 -0.0336784 0 -7.14827e-05 0.0369633 
134 0.00204277 0.0314783 0 0.0159647 -0.0367076 0 -7.14827e-05 0.0369633 
135 0.00220861 0.0310952 0 0.0172183 -0.0399467 0 -7.14827e-05 0.0369633 
136 0.00238747 0.0306785 0 0.0185703 -0.043413 0 -7.14827e-05 0.0369633 
137 0.00258037 0.030226 0 0.0200283 -0.0471277 0 -7.14827e-05 0.0369633 
138 0.00278841 0.0297352 0 0.0216006 -0.0511127 0 -7.14827e-05 0.0369633 
139 0.00301279 0.0292029 0 0.0232964 -0.0553884 0 -7.14827e-05 0.0369633 
140 0.00325478 0.0286263 0 0.0251252 -0.0599801 0 -7.14827e-05 0.0369633 
141 0.00351577 0.0280022 0 0.0270974 -0.064916 0 -7.14827e-05 0.0369633 
142 0.00379725 0.0273268 0 0.0292245 -0.0702209 0 -7.14827e-05 0.0369633 
143 0.00410082 0.0265964 0 0.0315184 -0.0759273 0 -7.14827e-05 0.0369633 
144 0.00442821 0.0258068 0 0.0339923 -0.0820678 0 -7.14827e-05 0.0369633 
145 0.00478131 0.0249534 0 0.0366604 -0.0886758 0 -7.14827e-05 0.0369633 
146 0.00516212 0.0240314 0 0.0395378 -0.0957909 0 -7.14827e-05 0.0369633 
147 0.00557282 0.0230358 0 0.042641 -0.103454 0 -7.14827e-05 0.0369633 
148 0.00601575 0.0219606 0 0.0459878 -0.111708 0 -7.14827e-05 0.0369633 
149 0.00649345 0.0207993 0 0.0495971 -0.120597 0 -7.14827e-05 0.0369633 
150 0.00700864 0.0195462 0 0.0534897 -0.130178 0 -7.14827e-05 0.0369633 
151 0.00756426 0.0181934 0 0.0576878 -0.140501 0 -7.14827e-05 0.0369633 
152 0.00816349 0.0167337 0 0.0622154 -0.151628 0 -7.14827e-05 0.0369633 
153 0.00880975 0.015158 0 0.0670983 -0.163618 0 -7.14827e-05 0.0369633 
154 0.00950673 0.0134582 0 0.0723644 -0.176546 0 -7.14827e-05 0.0369633 
155 0.0102584 0.011624 0 0.0780437 -0.190481 0 -7.14827e-05 0.0369633 
156 0.0110691 0.00964493 0 0.0841687 -0.205502 0 -7.14827e-05 0.0369633 
157 0.0119434 0.00751015 0 0.0907744 -0.221699 0 -7.14827e-05 0.0369633 
158 0.0128863 0.00520692 0 0.0978986 -0.239161 0 -7.14827e-05 0.0369633 
159 0.0139032 0.00272205 0 0.105582 -0.257986 0 -7.14827e-05 0.0369633 
160 0.0149999 4.18979e-05 0 0.113868 -0.278287 0 0.0299999 -0.0369664 
161 0.0160969 -0.00263794 0 0.105623 -0.257936 0 0.0299999 -0.0369664 
162 0.0171144 -0.00512173 0 0.0979804 -0.239058 0 0.0299999 -0.0369664 
163 0.0180583 -0.00742365 0 0.0908979 -0.221546 0 0.0299999 -0.0369664 
164 0.0189341 -0.00955685 0 0.0843344 -0.205298 0 0.0299999 -0.0369664 
165 0.0197466 -0.0115335 0 0.0782525 -0.190224 0 0.0299999 -0.0369664 
166 0.0205006 -0.0133649 0 0.0726176 -0.176235 0 0.0299999 -0.0369664 
167 0.0212004 -0.0150616 0 0.0673973 -0.163253 0 0.0299999 -0.0369664 
168 0.0218499 -0.0166331 0 0.062562 -0.151204 0 0.0299999 -0.0369664 
169 0.0224528 -0.0180885 0 0.058084 -0.140018 0 0.0299999 -0.0369664 
170 0.0230126 -0.0194361 0 0.0539377 -0.129631 0 0.0299999 -0.0369664 
171 0.0235326 -0.0206836 0 0.0500994 -0.119985 0 0.0299999 -0.0369664 
172 0.0240156 -0.0218381 0 0.0465472 -0.111024 0 0.0299999 -0.0369664 
173 0.0244644 -0.0229062 0 0.0432609 -0.102697 0 0.0299999 -0.0369664 
174 0.0248816 -0.023894 0 0.0402216 -0.0949571 0 0.0299999 -0.0369664 
175 0.0252696 -0.0248072 0 0.037412 -0.087759 0 0.0299999 -0.0369664 
176 0.0256306 -0.0256509 0 0.0348161 -0.0810622 0 0.0299999 -0.0369664 
177 0.0259666 -0.02643 0 0.0324191 -0.0748283 0 0.0299999 -0.0369664 
178 0.0262796 -0.0271489 0 0.0302071 -0.0690218 0 0.0299999 -0.0369664 
179 0.0265713 -0.0278117 0 0.0281677 -0.0636094 0 0.0299999 -0.0369664 
180 0.0268435 -0.0284223 0 0.0262892 -0.0585604 0 0.0299999 -0.0369664 
181 0.0270976 -0.028984 0 0.0245608 -0.0538457 0 0.0299999 -0.0369664 
