[INFO] [launch]: All log files can be found below /home/xubu22/.ros/log/2023-04-11-12-38-05-830345-xubu22-Prestige-15-A10SC-22067
[INFO] [launch]: Default logging verbosity is set to INFO
WARNING: No valid Webots directory specified in `ROS2_WEBOTS_HOME` and `WEBOTS_HOME`, fallback to default installation folder /usr/local/webots.
[INFO] [fk_srv-1]: process started with pid [22069]
[INFO] [ik_srv-2]: process started with pid [22071]
[INFO] [walking_stabilization_controller-3]: process started with pid [22073]
[INFO] [webots-4]: process started with pid [22075]
[INFO] [driver-5]: process started with pid [22077]
[INFO] [walking_pattern_generator-6]: process started with pid [22081]
[driver-5] Cannot connect to Webots instance on socket "/tmp/webots-1234/ipc/ROBOTIS_OP2/extern", retrying for another 50 seconds...
[driver-5] [WebotsRobotHandler]: 0.0332019    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0366416    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0275815    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.034826    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0398173    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0252261    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0359173    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0264266    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0344338    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.03547    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0310879    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0319057    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0371509    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0330257    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0280774    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.030149    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.034261    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.032428    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.031697    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0308633    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0392354    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0321922    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0309815    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0278275    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.029778    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0346549    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0383031    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0311921    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0370557    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0265975    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0316343    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.033421    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.030617    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.031229    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0321171    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0371711    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0293965    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0342665    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0316439    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0360014    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.033818    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0249918    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0372462    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0332611    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0287135    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0355999    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.033571    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.028306    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0367613    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0316024    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0276868    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0331745    max: 0.0406308    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0369692    max: 0.0406308    min: 0.0218713
