0 0 -0 -8.73411e-05 0 0
0 2.49406e-07 -0 -8.73411e-05 0 0
0 9.99029e-07 -0 -8.73411e-05 0 0
0 2.25317e-06 -0 -8.73411e-05 0 0
0 4.01898e-06 -0 -8.73411e-05 0 0
0 6.30654e-06 -0 -8.73411e-05 0 0
0 9.12893e-06 -0 -8.73411e-05 0 0
0 1.25022e-05 -0 -8.73411e-05 0 0
0 1.64458e-05 -0 -8.73411e-05 0 0
0 2.0982e-05 -0 -8.73411e-05 0 0
0 2.61369e-05 -0 -8.73411e-05 0 0
0 3.19399e-05 -0 -8.73411e-05 0 0
0 3.8424e-05 -0 -8.73411e-05 0 0
0 4.56264e-05 -0 -8.73411e-05 0 0
0 5.35882e-05 -0 -8.73411e-05 0 0
0 6.23548e-05 -0 -8.73411e-05 0 0
0 7.19764e-05 -0 -8.73411e-05 0 0
0 8.25078e-05 -0 -8.73411e-05 0 0
0 9.40092e-05 -0 -8.73411e-05 0 0
0 0.000106546 -0 -8.73411e-05 0 0
0 0.000120191 -0 -8.73411e-05 0 0
0 0.00013502 -0 -8.73411e-05 0 0
0 0.00015112 -0 -8.73411e-05 0 0
0 0.000168581 -0 -8.73411e-05 0 0
0 0.000187504 -0 -8.73411e-05 0 0
0 0.000207997 -0 -8.73411e-05 0 0
0 0.000230176 -0 -8.73411e-05 0 0
0 0.000254168 -0 -8.73411e-05 0 0
0 0.000280111 -0 -8.73411e-05 0 0
0 0.000308153 -0 -8.73411e-05 0 0
0 0.000338453 -0 -8.73411e-05 0 0
0 0.000371184 -0 -8.73411e-05 0 0
0 0.000406535 -0 -8.73411e-05 0 0
0 0.000444705 -0 -8.73411e-05 0 0
0 0.000485915 -0 -8.73411e-05 0 0
0 0.000530398 -0 -8.73411e-05 0 0
0 0.000578409 -0 -8.73411e-05 0 0
0 0.000630222 -0 -8.73411e-05 0 0
0 0.000686134 -0 -8.73411e-05 0 0
0 0.000746462 -0 -8.73411e-05 0 0
0 0.000811552 -0 -8.73411e-05 0 0
0 0.000881776 -0 -8.73411e-05 0 0
0 0.000957535 -0 -8.73411e-05 0 0
0 0.00103926 -0 -8.73411e-05 0 0
0 0.00112742 -0 -8.73411e-05 0 0
0 0.00122252 -0 -8.73411e-05 0 0
0 0.00132509 -0 -8.73411e-05 0 0
0 0.00143574 -0 -8.73411e-05 0 0
0 0.00155508 -0 -8.73411e-05 0 0
0 0.0016838 -0 -8.73411e-05 0 0
0 0.00182264 -0 -8.73411e-05 0 0
0 0.00197239 -0 -8.73411e-05 0 0
0 0.00213389 -0 -8.73411e-05 0 0
0 0.00230809 -0 -8.73411e-05 0 0
