0 0 0 0 0 0 0 0 0 0 0 0
          0 4.99665e-05           0           0           0           0           0 4.99665e-05           0           0           0           0
          0 0.000100218           0           0           0           0           0 0.000100218           0           0           0           0
          0 0.000151043           0           0           0           0           0 0.000151043           0           0           0           0
          0 0.000202729           0           0           0           0           0 0.000202729           0           0           0           0
          0 0.000255574           0           0           0           0           0 0.000255574           0           0           0           0
          0 0.000309878           0           0           0           0           0 0.000309878           0           0           0           0
          0 0.000365952           0           0           0           0           0 0.000365952           0           0           0           0
          0 0.000424116           0           0           0           0           0 0.000424116           0           0           0           0
          0 0.000484701           0           0           0           0           0 0.000484701           0           0           0           0
          0 0.000548056           0           0           0           0           0 0.000548056           0           0           0           0
         0 0.00061454          0          0          0          0          0 0.00061454          0          0          0          0
          0 0.000684533           0           0           0           0           0 0.000684533           0           0           0           0
          0 0.000758436           0           0           0           0           0 0.000758436           0           0           0           0
         0 0.00083667          0          0          0          0          0 0.00083667          0          0          0          0
          0 0.000919683           0           0           0           0           0 0.000919683           0           0           0           0
         0 0.00100795          0          0          0          0          0 0.00100795          0          0          0          0
         0 0.00110197          0          0          0          0          0 0.00110197          0          0          0          0
         0 0.00120228          0          0          0          0          0 0.00120228          0          0          0          0
         0 0.00130946          0          0          0          0          0 0.00130946          0          0          0          0
         0 0.00142412          0          0          0          0          0 0.00142412          0          0          0          0
         0 0.00154692          0          0          0          0          0 0.00154692          0          0          0          0
         0 0.00167854          0          0          0          0          0 0.00167854          0          0          0          0
         0 0.00181976          0          0          0          0          0 0.00181976          0          0          0          0
         0 0.00197136          0          0          0          0          0 0.00197136          0          0          0          0
         0 0.00213423          0          0          0          0           0  0.00213423 9.36267e-07           0           0           0
         0 0.00230928          0          0          0          0          0 0.00230928   0.313585          0          0          0
         0 0.00249752          0          0          0          0          0 0.00249752   0.310149          0          0          0
         0 0.00270002          0          0          0          0          0 0.00270002   0.303316          0          0          0
         0 0.00291794          0          0          0          0          0 0.00291794   0.293159          0          0          0
         0 0.00315253          0          0          0          0          0 0.00315253    0.27979          0          0          0
         0 0.00340512          0          0          0          0          0 0.00340512   0.263356          0          0          0
         0 0.00367716          0          0          0          0          0 0.00367716   0.244036          0          0          0
        0 0.0039702         0         0         0         0         0 0.0039702  0.222043         0         0         0
         0 0.00428591          0          0          0          0          0 0.00428591   0.197616          0          0          0
        0 0.0046261         0         0         0         0         0 0.0046261  0.171025         0         0         0
         0 0.00499271          0          0          0          0          0 0.00499271    0.14256          0          0          0
         0 0.00538783          0          0          0          0          0 0.00538783   0.112533          0          0          0
         0 0.00581373          0          0          0          0          0 0.00581373  0.0812735          0          0          0
         0 0.00627282          0          0          0          0          0 0.00627282  0.0491233          0          0          0
         0 0.00676774          0          0          0          0          0 0.00676774  0.0164348          0          0          0
        0 0.0073013         0         0         0         0          0  0.0073013 -0.0164338          0          0          0
         0 0.00787657          0          0          0          0          0 0.00787657 -0.0491223          0          0          0
         0 0.00849682          0          0          0          0          0 0.00849682 -0.0812726          0          0          0
         0 0.00916559          0          0          0          0          0 0.00916559  -0.112532          0          0          0
         0 0.00988671          0          0          0          0          0 0.00988671  -0.142559          0          0          0
        0 0.0106643         0         0         0         0         0 0.0106643 -0.171024         0         0         0
        0 0.0115028         0         0         0         0         0 0.0115028 -0.197616         0         0         0
        0 0.0124069         0         0         0         0         0 0.0124069 -0.222042         0         0         0
       0 0.013382        0        0        0        0         0  0.013382 -0.244035         0         0         0
        0 0.0144334         0         0         0         0         0 0.0144334 -0.263355         0         0         0
        0 0.0155673         0         0         0         0         0 0.0155673  -0.27979         0         0         0
        0 0.0167901         0         0         0         0         0 0.0167901 -0.293158         0         0         0
        0 0.0181088         0         0         0         0         0 0.0181088 -0.303315         0         0         0
        0 0.0195309         0         0         0         0         0 0.0195309 -0.310149         0         0         0
        0 0.0210645         0         0         0         0         0 0.0210645 -0.313585         0         0         0
        0 0.0227185         0         0         0         0         0 0.0227185         0         0         0         0
        0 0.0245021         0         0         0         0         0 0.0245021         0         0         0         0
        0 0.0264257         0         0         0         0         0 0.0264257         0         0         0         0
        0 0.0285003         0         0         0         0         0 0.0285003         0         0         0         0
        0 0.0307376         0         0         0         0         0 0.0307376         0         0         0         0
        0 0.0331504         0         0         0         0         0 0.0331504         0         0         0         0
        0 0.0357526         0         0         0         0         0 0.0357526         0         0         0         0
        0 0.0385589         0         0         0         0         0 0.0385589         0         0         0         0
        0 0.0415854         0         0         0         0         0 0.0415854         0         0         0         0
        0 0.0448495         0         0         0         0         0 0.0448495         0         0         0         0
        0 0.0483697         0         0         0         0         0 0.0483697         0         0         0         0
        0 0.0521661         0         0         0         0         0 0.0521661         0         0         0         0
        0 0.0562604         0         0         0         0         0 0.0562604         0         0         0         0
       0 0.060676        0        0        0        0        0 0.060676        0        0        0        0
        0 0.0654382         0         0         0         0         0 0.0654382         0         0         0         0
       0 0.070574        0        0        0        0        0 0.070574        0        0        0        0
        0 0.0761129         0         0         0         0         0 0.0761129         0         0         0         0
        0 0.0820865         0         0         0         0         0 0.0820865         0         0         0         0
        0 0.0885289         0         0         0         0         0 0.0885289         0         0         0         0
        0 0.0954769         0         0         0         0         0 0.0954769         0         0         0         0
      0 0.10297       0       0       0       0       0 0.10297       0       0       0       0
       0 0.111051        0        0        0        0        0 0.111051        0        0        0        0
       0 0.119767        0        0        0        0        0 0.119767        0        0        0        0
       0 0.129166        0        0        0        0        0 0.129166        0        0        0        0
       0 0.139304        0        0        0        0        0 0.139304        0        0        0        0
2.72287e-05    0.129067           0           0           0           0 2.72287e-05    0.129067           0           0           0           0
5.46129e-05    0.119567           0           0           0           0 5.46129e-05    0.119567           0           0           0           0
8.2309e-05    0.11075          0          0          0          0 8.2309e-05    0.11075          0          0          0          0
0.000110475    0.102565           0           0           0           0 0.000110475    0.102565           0           0           0           0
0.000139272   0.0949663           0           0           0           0 0.000139272   0.0949663           0           0           0           0
0.000168865   0.0879098           0           0           0           0 0.000168865   0.0879098           0           0           0           0
0.000199422   0.0813554           0           0           0           0 0.000199422   0.0813554           0           0           0           0
0.000231117   0.0752656           0           0           0           0 0.000231117   0.0752656           0           0           0           0
0.000264133   0.0696057           0           0           0           0 0.000264133   0.0696057           0           0           0           0
0.000298657   0.0643433           0           0           0           0 0.000298657   0.0643433           0           0           0           0
0.000334887   0.0594483           0           0           0           0 0.000334887   0.0594483           0           0           0           0
0.000373029   0.0548928           0           0           0           0 0.000373029   0.0548928           0           0           0           0
0.000413302   0.0506509           0           0           0           0 0.000413302   0.0506509           0           0           0           0
0.000455935   0.0466982           0           0           0           0 0.000455935   0.0466982           0           0           0           0
0.000501172   0.0430122           0           0           0           0 0.000501172   0.0430122           0           0           0           0
0.000549271   0.0395718           0           0           0           0 0.000549271   0.0395718           0           0           0           0
0.000600506   0.0363574           0           0           0           0 0.000600506   0.0363574           0           0           0           0
0.000655172   0.0333507           0           0           0           0 0.000655172   0.0333507           0           0           0           0
0.000713579   0.0305344           0           0           0           0 0.000713579   0.0305344           0           0           0           0
0.000776061   0.0278925           0           0           0           0 0.000776061   0.0278925           0           0           0           0
0.000842976   0.0254099           0           0           0           0 0.000842976   0.0254099           0           0           0           0
0.000914704   0.0230725           0           0           0           0 0.000914704   0.0230725           0           0           0           0
0.000991657   0.0208668           0           0           0           0 0.000991657   0.0208668           0           0           0           0
0.00107427  0.0187802          0          0          0          0 0.00107427  0.0187802          0          0          0          0
0.00116302  0.0168009          0          0          0          0  0.00116302   0.0168009 9.36267e-07           0           0           0
0.00125842  0.0149175          0          0          0          0 0.00125842  0.0149175   0.313585          0          0          0
 0.001361 0.0131194         0         0         0         0  0.001361 0.0131194  0.310149         0         0         0
0.00147135  0.0113962          0          0          0          0 0.00147135  0.0113962   0.303316          0          0          0
 0.0015901 0.00973811          0          0          0          0  0.0015901 0.00973811   0.293159          0          0          0
0.00171794  0.0081355          0          0          0          0 0.00171794  0.0081355    0.27979          0          0          0
0.00185559 0.00657945          0          0          0          0 0.00185559 0.00657945   0.263356          0          0          0
0.00200383 0.00506103          0          0          0          0 0.00200383 0.00506103   0.244036          0          0          0
0.00216352 0.00357148          0          0          0          0 0.00216352 0.00357148   0.222043          0          0          0
0.00233556 0.00210221          0          0          0          0 0.00233556 0.00210221   0.197616          0          0          0
 0.00252095 0.000645034           0           0           0           0  0.00252095 0.000645034    0.171025           0           0           0
  0.00272072 -0.000808392            0            0            0            0   0.00272072 -0.000808392      0.14256            0            0            0
 0.00293604 -0.00226637           0           0           0           0  0.00293604 -0.00226637    0.112533           0           0           0
 0.00316813 -0.00373767           0           0           0           0  0.00316813 -0.00373767   0.0812735           0           0           0
 0.00341831 -0.00523007           0           0           0           0  0.00341831 -0.00523007   0.0491233           0           0           0
 0.00368801 -0.00675228           0           0           0           0  0.00368801 -0.00675228   0.0164348           0           0           0
 0.00397877 -0.00831299           0           0           0           0  0.00397877 -0.00831299  -0.0164338           0           0           0
 0.00429225 -0.00992124           0           0           0           0  0.00429225 -0.00992124  -0.0491223           0           0           0
0.00463025 -0.0115862          0          0          0          0 0.00463025 -0.0115862 -0.0812726          0          0          0
0.00499469 -0.0133173          0          0          0          0 0.00499469 -0.0133173  -0.112532          0          0          0
0.00538766 -0.0151247          0          0          0          0 0.00538766 -0.0151247  -0.142559          0          0          0
0.00581139 -0.0170184          0          0          0          0 0.00581139 -0.0170184  -0.171024          0          0          0
0.00626831 -0.0190087          0          0          0          0 0.00626831 -0.0190087  -0.197616          0          0          0
