2.76626e-08      -0.037   -0.294056 2.76626e-08       0.037   -0.294056
2.76626e-08  -0.0370006   -0.294056 2.76626e-08   0.0369994   -0.294056
2.76626e-08  -0.0370024   -0.294056 2.76626e-08   0.0369976   -0.294056
2.76626e-08  -0.0370054   -0.294056 2.76626e-08   0.0369946   -0.294056
2.76626e-08  -0.0370096   -0.294056 2.76626e-08   0.0369904   -0.294056
2.76626e-08   -0.037015   -0.294056 2.76626e-08    0.036985   -0.294056
2.76626e-08  -0.0370217   -0.294056 2.76626e-08   0.0369783   -0.294056
2.76626e-08  -0.0370296   -0.294056 2.76626e-08   0.0369704   -0.294056
2.76626e-08  -0.0370389   -0.294056 2.76626e-08   0.0369611   -0.294056
2.76626e-08  -0.0370494   -0.294056 2.76626e-08   0.0369506   -0.294056
2.76626e-08  -0.0370613   -0.294056 2.76626e-08   0.0369387   -0.294056
2.76626e-08  -0.0370746   -0.294056 2.76626e-08   0.0369254   -0.294056
2.76626e-08  -0.0370894   -0.294056 2.76626e-08   0.0369106   -0.294056
2.76626e-08  -0.0371056   -0.294056 2.76626e-08   0.0368944   -0.294056
2.76627e-08  -0.0371234   -0.294056 2.76627e-08   0.0368766   -0.294056
2.76627e-08  -0.0371428   -0.294056 2.76627e-08   0.0368572   -0.294056
2.76627e-08  -0.0371639   -0.294056 2.76627e-08   0.0368361   -0.294056
2.76627e-08  -0.0371867   -0.294056 2.76627e-08   0.0368133   -0.294056
2.76627e-08  -0.0372113   -0.294056 2.76627e-08   0.0367887   -0.294056
2.76627e-08  -0.0372379   -0.294056 2.76627e-08   0.0367621   -0.294056
2.76627e-08  -0.0372664   -0.294056 2.76627e-08   0.0367336   -0.294056
2.76627e-08   -0.037297   -0.294056 2.76627e-08    0.036703   -0.294056
2.76627e-08  -0.0373297   -0.294056 2.76627e-08   0.0366703   -0.294056
2.76627e-08  -0.0373648   -0.294056 2.76627e-08   0.0366352   -0.294056
2.76627e-08  -0.0374023   -0.294056 2.76627e-08   0.0365977   -0.294056
2.76627e-08  -0.0374423   -0.294056 2.76627e-08   0.0365577   -0.294056
2.76628e-08   -0.037485   -0.294056 2.76628e-08    0.036515   -0.294056
2.76628e-08  -0.0375305   -0.294056 2.76628e-08   0.0364695   -0.294056
2.76628e-08  -0.0375789   -0.294056 2.76628e-08   0.0364211   -0.294056
2.76628e-08  -0.0376305   -0.294056 2.76628e-08   0.0363695   -0.294056
2.76629e-08  -0.0376854   -0.294056 2.76629e-08   0.0363146   -0.294056
2.76629e-08  -0.0377438   -0.294056 2.76629e-08   0.0362562   -0.294056
2.7663e-08 -0.0378058  -0.294056 2.7663e-08  0.0361942  -0.294056
2.7663e-08 -0.0378717  -0.294056 2.7663e-08  0.0361283  -0.294056
2.76631e-08  -0.0379418   -0.294056 2.76631e-08   0.0360582   -0.294056
2.76632e-08  -0.0380161   -0.294056 2.76632e-08   0.0359839   -0.294056
2.76633e-08  -0.0380951   -0.294056 2.76633e-08   0.0359049   -0.294056
2.76634e-08  -0.0381789   -0.294056 2.76634e-08   0.0358211   -0.294056
2.76635e-08  -0.0382678   -0.294056 2.76635e-08   0.0357322   -0.294056
2.76636e-08  -0.0383621   -0.294056 2.76636e-08   0.0356379   -0.294056
